id,add01,title01,add02,title
28736,"""",Hot Lead & Cold Feet,"""","""Hot Lead & Cold Feet"""
28774,"""",Communion,"""","""Communion"""
28789,"""",Never Give a Sucker an Even Break,"""","""Never Give a Sucker an Even Break"""
28794,"""",The House by the Cemetery,"""","""The House by the Cemetery"""
28816,"""",Chicago 10,"""","""Chicago 10"""
28874,"""",Summer Wars,"""","""Summer Wars"""
28881,"""",Wind,"""","""Wind"""
28893,"""",Galaxy of Terror,"""","""Galaxy of Terror"""
28902,"""",In Dreams,"""","""In Dreams"""
28907,"""",The Harvey Girls,"""","""The Harvey Girls"""
28940,"""",Eating Raoul,"""","""Eating Raoul"""
28942,"""",The Brood,"""","""The Brood"""
28963,"""",The Thief of Bagdad,"""","""The Thief of Bagdad"""
28966,"""",Wings,"""","""Wings"""
28971,"""",Limelight,"""","""Limelight"""
28973,"""",A King in New York,"""","""A King in New York"""
28978,"""",The Circus,"""","""The Circus"""
29005,"""",McCabe & Mrs. Miller,"""","""McCabe & Mrs. Miller"""
29015,"""",The Specials,"""","""The Specials"""
29021,"""",Road to Utopia,"""","""Road to Utopia"""
29030,"""",The Tomb of Ligeia,"""","""The Tomb of Ligeia"""
29040,"""",Matti: Hell Is for Heroes,"""","""Matti: Hell Is for Heroes"""
29044,"""",Street Fight,"""","""Street Fight"""
29047,"""",The Kid Stays in the Picture,"""","""The Kid Stays in the Picture"""
29049,"""",The Plague of the Zombies,"""","""The Plague of the Zombies"""
29056,"""",The Raven,"""","""The Raven"""
29063,"""",The Biggest Fan,"""","""The Biggest Fan"""
29076,"""",Gun Shy,"""","""Gun Shy"""
29095,"""",Waxwork,"""","""Waxwork"""
29117,"""",The Unsuspected,"""","""The Unsuspected"""
29143,"""",Eyes of Laura Mars,"""","""Eyes of Laura Mars"""
29146,"""",Charly,"""","""Charly"""
29150,"""",Big Fan,"""","""Big Fan"""
29154,"""",Stand and Deliver,"""","""Stand and Deliver"""
29161,"""",Phenomena,"""","""Phenomena"""
29173,"""",The Raiders of Atlantis,"""","""The Raiders of Atlantis"""
29185,"""",An Innocent Man,"""","""An Innocent Man"""
29193,"""",The Spanish Prisoner,"""","""The Spanish Prisoner"""
29204,"""",American Pop,"""","""American Pop"""
29228,"""",The Computer Wore Tennis Shoes,"""","""The Computer Wore Tennis Shoes"""
29229,"""",Left Behind II: Tribulation Force,"""","""Left Behind II: Tribulation Force"""
29239,"""",The Mummy's Tomb,"""","""The Mummy's Tomb"""
29242,"""",The Mummy's Curse,"""","""The Mummy's Curse"""
29243,"""",The Mummy's Ghost,"""","""The Mummy's Ghost"""
29251,"""",On Any Sunday,"""","""On Any Sunday"""
29263,"""",The Official Story,"""","""The Official Story"""
29264,"""",The Exterminating Angel,"""","""The Exterminating Angel"""
29269,"""",Tony Takitani,"""","""Tony Takitani"""
29339,"""",Nicholas Nickleby,"""","""Nicholas Nickleby"""
29353,"""",My Little Chickadee,"""","""My Little Chickadee"""
29355,"""",Wildcats,"""","""Wildcats"""
29371,"""",The Incredibly True Adventure of Two Girls In Love,"""","""The Incredibly True Adventure of Two Girls In Love"""
29372,"""",Flying Tigers,"""","""Flying Tigers"""
29376,"""",The Band Wagon,"""","""The Band Wagon"""
29380,"""",Easter Parade,"""","""Easter Parade"""
29383,"""",The Winter War,"""","""The Winter War"""
29425,"""",The Crazies,"""","""The Crazies"""
29427,"""",The Crazies,"""","""The Crazies"""
29437,"""",Rabid,"""","""Rabid"""
29454,"""",Face to Face,"""","""Face to Face"""
29455,"""",Winter Light,"""","""Winter Light"""
29461,"""",Soul Food,"""","""Soul Food"""
29478,"""",A Raisin in the Sun,"""","""A Raisin in the Sun"""
29492,"""",Reform School Girls,"""","""Reform School Girls"""
29568,"""",In the City of Sylvia,"""","""In the City of Sylvia"""
29578,"""",The Seven-Per-Cent Solution,"""","""The Seven-Per-Cent Solution"""
29586,"""",King Rat,"""","""King Rat"""
29589,"""",Green for Danger,"""","""Green for Danger"""
29621,"""",Solo,"""","""Solo"""
29682,"""",So Dear to My Heart,"""","""So Dear to My Heart"""
29698,"""",Ratcatcher,"""","""Ratcatcher"""
29702,"""",Tenebre,"""","""Tenebre"""
29723,"""",The Concorde... Airport '79,"""","""The Concorde... Airport '79"""
29740,"""",I Am a Fugitive from a Chain Gang,"""","""I Am a Fugitive from a Chain Gang"""
29742,"""",Zenon: The Zequel,"""","""Zenon: The Zequel"""
29756,"""",13 Ghosts,"""","""13 Ghosts"""
29786,"""",North Dallas Forty,"""","""North Dallas Forty"""
29787,"""",Monkey Shines,"""","""Monkey Shines"""
29794,"""",Howling II: Stirba - Werewolf Bitch,"""","""Howling II: Stirba - Werewolf Bitch"""
29845,"""",A Woman Under the Influence,"""","""A Woman Under the Influence"""
29877,"""",Curly Top,"""","""Curly Top"""
29879,"""",The Little Colonel,"""","""The Little Colonel"""
29884,"""",Ball of Fire,"""","""Ball of Fire"""
29887,"""",Bright Eyes,"""","""Bright Eyes"""
29911,"""",FairyTale: A True Story,"""","""FairyTale: A True Story"""
29912,"""",The Robe,"""","""The Robe"""
29917,"""",Exam,"""","""Exam"""
29918,"""",Lassie,"""","""Lassie"""
29937,"""",Divided We Fall,"""","""Divided We Fall"""
29938,"""",Alien Escape,"""","""Alien Escape"""
29968,"""",Nothing in Common,"""","""Nothing in Common"""
29973,"""",Cobb,"""","""Cobb"""
30018,"""",Mother,"""","""Mother"""
30020,"""",Taste of Cherry,"""","""Taste of Cherry"""
30054,"""",The Tin Star,"""","""The Tin Star"""
30055,"""",Gigantic (A Tale Of Two Johns),"""","""Gigantic (A Tale Of Two Johns)"""
30060,"""",The Plague Dogs,"""","""The Plague Dogs"""
30061,"""",Justice League: Crisis on Two Earths,"""","""Justice League: Crisis on Two Earths"""
30062,"""",Eaten Alive,"""","""Eaten Alive"""
30068,"""",Devil's Playground,"""","""Devil's Playground"""
30072,"""",Possession,"""","""Possession"""
30125,"""",Valentin,"""","""Valentin"""
30140,"""",Rivers and Tides,"""","""Rivers and Tides"""
30141,"""",The Singing Detective,"""","""The Singing Detective"""
30142,"""","Vernon, Florida","""","""Vernon, Florida"""
30157,"""",Amateur,"""","""Amateur"""
30168,"""",It Came from Hollywood,"""","""It Came from Hollywood"""
30180,"""",Hype!,"""","""Hype!"""
30192,"""",Standing in the Shadows of Motown,"""","""Standing in the Shadows of Motown"""
30197,"""",The Producers,"""","""The Producers"""
30202,"""",Children of the Damned,"""","""Children of the Damned"""
30237,"""",Onegin,"""","""Onegin"""
30250,"""",Cold Souls,"""","""Cold Souls"""
30266,"""","20,000 Leagues Under the Sea","""","""20,000 Leagues Under the Sea"""
30278,"""",Comfort and Joy,"""","""Comfort and Joy"""
30285,"""",The Evening Star,"""","""The Evening Star"""
30295,"""",Father Goose,"""","""Father Goose"""
30304,"""",Picture Bride,"""","""Picture Bride"""
30308,"""",Lured,"""","""Lured"""
30309,"""",Real Women Have Curves,"""","""Real Women Have Curves"""
30346,"""",The Body Snatcher,"""","""The Body Snatcher"""
30363,"""",The State of Things,"""","""The State of Things"""
30365,"""",An Unreasonable Man,"""","""An Unreasonable Man"""
30368,"""",Stray Dog,"""","""Stray Dog"""
30416,"""",Stanley Kubrick: A Life in Pictures,"""","""Stanley Kubrick: A Life in Pictures"""
30421,"""",A Chinese Ghost Story,"""","""A Chinese Ghost Story"""
30462,"""",The Comancheros,"""","""The Comancheros"""
30497,"""",The Texas Chain Saw Massacre,"""","""The Texas Chain Saw Massacre"""
30500,"""",To Gillian on Her 37th Birthday,"""","""To Gillian on Her 37th Birthday"""
30502,"""",Big Top Pee-wee,"""","""Big Top Pee-wee"""
30528,"""",Bye Bye Love,"""","""Bye Bye Love"""
30529,"""",The Truce,"""","""The Truce"""
30547,"""",The Champ,"""","""The Champ"""
30548,"""",Zerophillia,"""","""Zerophillia"""
30588,"""",Monsieur Verdoux,"""","""Monsieur Verdoux"""
30618,"""",Bunraku,"""","""Bunraku"""
30636,"""",La Luna,"""","""La Luna"""
30707,"""",Star 80,"""","""Star 80"""
30713,"""",Shiver,"""","""Shiver"""
30765,"""",The Amazing Panda Adventure,"""","""The Amazing Panda Adventure"""
30815,"""",Mortal Thoughts,"""","""Mortal Thoughts"""
30839,"""",Waterboys,"""","""Waterboys"""
30856,"""",Gunner Palace,"""","""Gunner Palace"""
30874,"""",The New York Ripper,"""","""The New York Ripper"""
30890,"""",Radio Days,"""","""Radio Days"""
30892,"""",The Ruling Class,"""","""The Ruling Class"""
30924,"""",Motel Hell,"""","""Motel Hell"""
30941,"""",The Anderson Tapes,"""","""The Anderson Tapes"""
30943,"""",The Deep End of the Ocean,"""","""The Deep End of the Ocean"""
30949,"""",Palmetto,"""","""Palmetto"""
30950,"""",Metroland,"""","""Metroland"""
30959,"""",Kwaidan,"""","""Kwaidan"""
30964,"""",The Lost Son,"""","""The Lost Son"""
30969,"""",Louis C.K.: Chewed Up,"""","""Louis C.K.: Chewed Up"""
30970,"""",Code Unknown,"""","""Code Unknown"""
30983,"""",From the Earth to the Moon,"""","""From the Earth to the Moon"""
30994,"""",Dogs in Space,"""","""Dogs in Space"""
31000,"""",Amos & Andrew,"""","""Amos & Andrew"""
31005,"""",Moonlight Mile,"""","""Moonlight Mile"""
31011,"""",Mr. Nobody,"""","""Mr. Nobody"""
31016,"""",Sidewalks of New York,"""","""Sidewalks of New York"""
31017,"""","Truth or Consequences, N.M.","""","""Truth or Consequences, N.M."""
31022,"""",Aftermath,"""","""Aftermath"""
31023,"""",Butterfly,"""","""Butterfly"""
31026,"""",Distant,"""","""Distant"""
31043,"""",Mike's Murder,"""","""Mike's Murder"""
31044,"""",My Favorite Year,"""","""My Favorite Year"""
31052,"""",The Accidental Tourist,"""","""The Accidental Tourist"""
31064,"""",The Business of Strangers,"""","""The Business of Strangers"""
31094,"""",Taking Sides,"""","""Taking Sides"""
31102,"""",Pollyanna,"""","""Pollyanna"""
31112,"""","Bon Voyage, Charlie Brown (and Don't Come Back!)","""","""Bon Voyage, Charlie Brown (and Don't Come Back!)"""
31117,"""",Superbabies: Baby Geniuses 2,"""","""Superbabies: Baby Geniuses 2"""
31121,"""",Shampoo,"""","""Shampoo"""
31146,"""",Box of Moonlight,"""","""Box of Moonlight"""
31151,"""",Elvis That's the Way It Is,"""","""Elvis That's the Way It Is"""
31152,"""",On Dangerous Ground,"""","""On Dangerous Ground"""
31156,"""",Dante's Hell Animated,"""","""Dante's Hell Animated"""
31165,"""",Inside I'm Dancing,"""","""Inside I'm Dancing"""
31174,"""",Richard III,"""","""Richard III"""
31175,"""",Soul Kitchen,"""","""Soul Kitchen"""
31217,"""",The Human Condition I: No Greater Love,"""","""The Human Condition I: No Greater Love"""
31220,"""",Krippendorf's Tribe,"""","""Krippendorf's Tribe"""
31225,"""",Paris is Burning,"""","""Paris is Burning"""
31278,"""",The Pumaman,"""","""The Pumaman"""
31304,"""",A Swedish Love Story,"""","""A Swedish Love Story"""
31306,"""",Crazy in Alabama,"""","""Crazy in Alabama"""
31342,"""",The Love Letter,"""","""The Love Letter"""
31357,"""",Waiting to Exhale,"""","""Waiting to Exhale"""
31372,"""",Samurai I: Musashi Miyamoto,"""","""Samurai I: Musashi Miyamoto"""
31374,"""",Samurai II: Duel at Ichijoji Temple,"""","""Samurai II: Duel at Ichijoji Temple"""
31378,"""",Samurai III: Duel at Ganryu Island,"""","""Samurai III: Duel at Ganryu Island"""
31388,"""",Santa with Muscles,"""","""Santa with Muscles"""
31395,"""","Car 54, Where Are You?","""","""Car 54, Where Are You?"""
31411,"""",The Cameraman,"""","""The Cameraman"""
31417,"""",Eyes Without a Face,"""","""Eyes Without a Face"""
31439,"""",To Live,"""","""To Live"""
31442,"""",Ivan's Childhood,"""","""Ivan's Childhood"""
31465,"""",Traveller,"""","""Traveller"""
31498,"""",The Mummy's Hand,"""","""The Mummy's Hand"""
31503,"""",My Boyfriend's Back,"""","""My Boyfriend's Back"""
31504,"""",Little Big League,"""","""Little Big League"""
31507,"""",Dodsworth,"""","""Dodsworth"""
31510,"""",Ben-Hur: A Tale of the Christ,"""","""Ben-Hur: A Tale of the Christ"""
31514,"""",À Nous la Liberté,"""","""À Nous la Liberté"""
31516,"""",On the Town,"""","""On the Town"""
31524,"""",Sarfarosh,"""","""Sarfarosh"""
31526,"""",Queen Christina,"""","""Queen Christina"""
31530,"""",Shall We Dance,"""","""Shall We Dance"""
31546,"""",American Buffalo,"""","""American Buffalo"""
31556,"""",He Walked by Night,"""","""He Walked by Night"""
31581,"""",Bloody Mama,"""","""Bloody Mama"""
31582,"""",Flawless,"""","""Flawless"""
31586,"""",North,"""","""North"""
31587,"""",Scarecrow,"""","""Scarecrow"""
31593,"""",Cutter's Way,"""","""Cutter's Way"""
31598,"""",Q & A,"""","""Q & A"""
31603,"""",The Formula,"""","""The Formula"""
31606,"""",The Package,"""","""The Package"""
31608,"""",Three Fugitives,"""","""Three Fugitives"""
31610,"""",Trixie,"""","""Trixie"""
31611,"""",White Man's Burden,"""","""White Man's Burden"""
31618,"""",Betrayed,"""","""Betrayed"""
31621,"""",Baby Take a Bow,"""","""Baby Take a Bow"""
31623,"""",Battleground,"""","""Battleground"""
31633,"""",The Marrying Man,"""","""The Marrying Man"""
31638,"""",Beyond the Poseidon Adventure,"""","""Beyond the Poseidon Adventure"""
31640,"""",Blood and Wine,"""","""Blood and Wine"""
31642,"""",Heaven & Earth,"""","""Heaven & Earth"""
31646,"""",Piranha Part Two: The Spawning,"""","""Piranha Part Two: The Spawning"""
31650,"""",Someone to Watch Over Me,"""","""Someone to Watch Over Me"""
31655,"""",The Terror,"""","""The Terror"""
31657,"""",Coming Home,"""","""Coming Home"""
31662,"""",Affliction,"""","""Affliction"""
31667,"""",The Paradine Case,"""","""The Paradine Case"""
31671,"""",Breakout,"""","""Breakout"""
31681,"""",Hell in the Pacific,"""","""Hell in the Pacific"""
31685,"""",The Hunchback of Notre Dame,"""","""The Hunchback of Notre Dame"""
31713,"""",The Narrow Margin,"""","""The Narrow Margin"""
31723,"""",Women in Trouble,"""","""Women in Trouble"""
31767,"""",The Devils,"""","""The Devils"""
31773,"""",Libeled Lady,"""","""Libeled Lady"""
31776,"""",Where the Money is,"""","""Where the Money is"""
31781,"""",Redemption: The Stan Tookie Williams Story,"""","""Redemption: The Stan Tookie Williams Story"""
31805,"""",Road to Morocco,"""","""Road to Morocco"""
31812,"""",Road to Zanzibar,"""","""Road to Zanzibar"""
31835,"""",Twentieth Century,"""","""Twentieth Century"""
31863,"""",True Believer,"""","""True Believer"""
31866,"""",Sylvia Scarlett,"""","""Sylvia Scarlett"""
31867,"""",Repo Men,"""","""Repo Men"""
31908,"""",Ghosts of Mississippi,"""","""Ghosts of Mississippi"""
31911,"""",Mr. Wonderful,"""","""Mr. Wonderful"""
31918,"""","The Russians Are Coming, The Russians Are Coming","""","""The Russians Are Coming, The Russians Are Coming"""
31921,"""",They All Laughed,"""","""They All Laughed"""
31924,"""",The Morning After,"""","""The Morning After"""
31930,"""",Murder!,"""","""Murder!"""
31947,"""",King Kong Lives,"""","""King Kong Lives"""
31955,"""",Mrs. Soffel,"""","""Mrs. Soffel"""
31962,"""",Shining Through,"""","""Shining Through"""
31965,"""",Witchfinder General,"""","""Witchfinder General"""
31978,"""",Defying Gravity,"""","""Defying Gravity"""
31995,"""",Jamaica Inn,"""","""Jamaica Inn"""
31997,"""",Saboteur,"""","""Saboteur"""
32015,"""",I Am Cuba,"""","""I Am Cuba"""
32023,"""",Son of Dracula,"""","""Son of Dracula"""
32027,"""",Carny,"""","""Carny"""
32030,"""",Hopscotch,"""","""Hopscotch"""
32040,"""",The Killing of a Chinese Bookie,"""","""The Killing of a Chinese Bookie"""
32042,"""",Night Moves,"""","""Night Moves"""
32043,"""",The Guardian,"""","""The Guardian"""
32044,"""",California Split,"""","""California Split"""
32047,"""",Prince of the City,"""","""Prince of the City"""
32049,"""",Best of the Best 2,"""","""Best of the Best 2"""
32054,"""",Hope and Glory,"""","""Hope and Glory"""
32058,"""",Making Mr. Right,"""","""Making Mr. Right"""
32059,"""",The January Man,"""","""The January Man"""
32060,"""",Brighton Beach Memoirs,"""","""Brighton Beach Memoirs"""
32076,"""",The Believers,"""","""The Believers"""
32077,"""",True Confessions,"""","""True Confessions"""
32078,"""",Panic in the Streets,"""","""Panic in the Streets"""
32081,"""",The Pope of Greenwich Village,"""","""The Pope of Greenwich Village"""
32082,"""",The Hospital,"""","""The Hospital"""
32085,"""",Vincent,"""","""Vincent"""
32093,"""",The Mark of Zorro,"""","""The Mark of Zorro"""
32119,"""",The Boys of St. Vincent,"""","""The Boys of St. Vincent"""
32146,"""",Body Parts,"""","""Body Parts"""
32221,"""",Rambling Rose,"""","""Rambling Rose"""
32235,"""",Northfork,"""","""Northfork"""
32255,"""",The Palm Beach Story,"""","""The Palm Beach Story"""
32261,"""",Scandal,"""","""Scandal"""
32274,"""",Cradle Will Rock,"""","""Cradle Will Rock"""
32275,"""",Duel in the Sun,"""","""Duel in the Sun"""
32284,"""",Dream for an Insomniac,"""","""Dream for an Insomniac"""
32294,"""",Mr. Blandings Builds His Dream House,"""","""Mr. Blandings Builds His Dream House"""
32302,"""",3 Ninjas: High Noon at Mega Mountain,"""","""3 Ninjas: High Noon at Mega Mountain"""
32303,"""",Mitchell,"""","""Mitchell"""
32305,"""",Simon Sez,"""","""Simon Sez"""
32308,"""",Ed,"""","""Ed"""
32318,"""",The Navigator,"""","""The Navigator"""
32325,"""",Mi Vida Loca,"""","""Mi Vida Loca"""
32326,"""",The Cruise,"""","""The Cruise"""
32328,"""",Gay Purr-ee,"""","""Gay Purr-ee"""
32330,"""",Worth Winning,"""","""Worth Winning"""
32331,"""",Stealing Home,"""","""Stealing Home"""
32430,"""",The Bells of St. Mary's,"""","""The Bells of St. Mary's"""
32444,"""",Dorian Blues,"""","""Dorian Blues"""
32456,"""",Two Girls and a Guy,"""","""Two Girls and a Guy"""
32458,"""",Forgotten Silver,"""","""Forgotten Silver"""
32484,"""",Dimples,"""","""Dimples"""
32488,"""",Days of Wine and Roses,"""","""Days of Wine and Roses"""
32489,"""",Thoroughly Modern Millie,"""","""Thoroughly Modern Millie"""
32499,"""",The Bad and the Beautiful,"""","""The Bad and the Beautiful"""
32513,"""",Cold Comfort Farm,"""","""Cold Comfort Farm"""
32519,"""","Kiss Me, Guido","""","""Kiss Me, Guido"""
32526,"""",Soldier's Girl,"""","""Soldier's Girl"""
32562,"""",The Celluloid Closet,"""","""The Celluloid Closet"""
32567,"""",The Endurance: Shackleton's Legendary Antarctic Expedition,"""","""The Endurance: Shackleton's Legendary Antarctic Expedition"""
